Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
17/12/2025,23/12/2025,Երևան,Կենտրոն,491972,1300,135,0,3644.0,3,"=""11/21""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-kentronum--w8p9
27/12/2025,,Երևան,Կենտրոն,330000,872,53,0,6226.0,2,"=""6/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--wfcb
04/01/2026,,Երևան,Էրեբունի,120000,317,36,0,3333.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-areshum--wfry
04/01/2026,,Երևան,Մալաթիա Սեբաստիա,200000,528,68,0,2941.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--wfri
19/01/2026,,Երևան,Մալաթիա Սեբաստիա,220000,581,70,0,3142.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-leningradyanum--wy0p
16/12/2025,20/12/2025,Երևան,Աջափնյակ,240000,634,67,0,3582.0,3,"=""12/16""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--w803
03/01/2026,,Երևան,Շենգավիթ,150000,396,56,0,2678.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wf3u
03/01/2026,,Երևան,Շենգավիթ,170000,449,68,0,2500.0,3,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-shengavitum--wf3m
30/12/2025,03/01/2026,Երևան,Աջափնյակ,200000,528,82,0,2439.0,3,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--wfuk
23/01/2026,,Երևան,Մալաթիա Սեբաստիա,180000,475,65,0,2769.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wcg8
15/12/2025,19/12/2025,Երևան,Աջափնյակ,240000,634,70,0,3428.0,3,"=""12/16""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--w834
23/12/2025,,Երևան,Շենգավիթ,240000,634,50,0,4800.0,3,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-3-rd-masum--wfdd
19/12/2025,,Երևան,Արաբկիր,350000,924,51,0,6862.0,2,"=""7/11""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--w8nj
11/12/2025,,Երևան,Աջափնյակ,180000,475,40,0,4500.0,2,"=""11/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-15-kvartalum--w81n
23/12/2025,,Երևան,Կենտրոն,416284,1100,85,0,4897.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--wfek
04/01/2026,,Երևան,Էրեբունի,150000,396,44,0,3409.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-erebunium--wfrf
17/12/2025,,Երևան,Շենգավիթ,190000,502,55,0,3454.0,2,"=""3/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-3-rd-masum--w8rr
18/12/2025,25/12/2025,Երևան,Մալաթիա Սեբաստիա,220000,581,80,0,2750.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8vw
30/12/2025,03/01/2026,Երևան,Մալաթիա Սեբաստիա,150000,396,56,0,2678.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfup
25/12/2025,,Երևան,Շենգավիթ,230000,607,70,0,3285.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-3-rd-masum--wfiv
25/12/2025,,Երևան,Շենգավիթ,240000,634,70,0,3428.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-3-rd-masum--wfia
29/12/2025,,Երևան,Շենգավիթ,140000,369,40,0,3500.0,1,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shengavitum--wfmd
29/12/2025,,Երևան,Շենգավիթ,150000,396,35,0,4285.0,1,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shengavitum--wfm6
16/12/2025,,Երևան,Արաբկիր,250000,660,107,0,2336.0,3,"=""6/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--w857
12/01/2026,,Երևան,Արաբկիր,380000,1004,90,0,4222.0,3,"=""5/8""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--wyqc
04/01/2026,,Երևան,Շենգավիթ,160000,422,45,0,3555.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wfro
04/01/2026,,Երևան,Մալաթիա Սեբաստիա,150000,396,52,0,2884.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfrc
27/12/2025,04/01/2026,Երևան,Մալաթիա Սեբաստիա,200000,528,68,0,2941.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfc1
15/12/2025,,Երևան,Մալաթիա Սեբաստիա,52981600,140000,45,0,1177368.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatiayum--w8j7
25/12/2025,,Երևան,Մալաթիա Սեբաստիա,150000,396,45,0,3333.0,1,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-bangladeshum--wf8h
15/12/2025,,Երևան,Արաբկիր,200000,528,36,0,5555.0,1,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-arabkirum--w8j8
30/12/2025,03/01/2026,Երևան,Շենգավիթ,140000,369,42,0,3333.0,1,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shengavitum--wfu2
30/12/2025,03/01/2026,Երևան,Շենգավիթ,180000,475,77,0,2337.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-shengavitum--wfun
18/12/2025,03/01/2026,Երևան,Մալաթիա Սեբաստիա,180000,475,50,0,3600.0,3,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8sv
18/12/2025,22/12/2025,Երևան,Կենտրոն,650000,1717,67,0,9701.0,3,"=""12/13""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-kentronum--w8k0
19/12/2025,23/12/2025,Երևան,Կենտրոն,300000,792,72,0,4166.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--w825
19/12/2025,23/12/2025,Երևան,Արաբկիր,350000,924,67,0,5223.0,2,"=""12/15""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-arabkirum--w872
25/12/2025,,Երևան,Կենտրոն,300000,792,71,0,4225.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--wf8p
20/01/2026,,Երևան,Կենտրոն,832568,2200,103,0,8083.0,3,"=""7/8""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-hyusisayin-poxotayum--wyvk
03/01/2026,,Երևան,Շենգավիթ,110000,290,30,0,3666.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shengavitum--wf3z
18/12/2025,03/01/2026,Երևան,Մալաթիա Սեբաստիա,180000,475,56,0,3214.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w8sk
30/12/2025,03/01/2026,Երևան,Մալաթիա Սեբաստիա,160000,422,72,0,2222.0,2,"=""4/10""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfuv
17/12/2025,20/12/2025,Երևան,Արաբկիր,230000,607,100,0,2300.0,3,"=""11/16""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-monumentum--w8ag
20/12/2025,,Երևան,Կենտրոն,150000,396,75,0,2000.0,3,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--w8ty
17/12/2025,,Երևան,Կենտրոն,378440,1000,60,0,6307.0,2,"=""2/10""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-kentronum--w8r2
21/12/2025,,Երևան,Կենտրոն,160000,422,35,0,4571.0,2,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--wfqr
22/12/2025,,Երևան,Աջափնյակ,260000,687,66,0,3939.0,3,"=""12/15""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--wfgh
19/12/2025,05/01/2026,Երևան,Էրեբունի,160000,422,40,0,4000.0,1,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-erebunium--w82m
29/12/2025,,Երևան,Էրեբունի,180000,475,59,0,3050.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-erebunium--wfme
03/01/2026,,Երևան,Կենտրոն,150000,396,45,0,3333.0,1,"=""5/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-kentronum--wf35
03/01/2026,,Երևան,Շենգավիթ,150000,396,42,0,3571.0,1,"=""5/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shengavitum--wf3j
16/12/2025,23/12/2025,Երևան,Կենտրոն,770000,2034,127,0,6062.0,3,"=""6/7""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-kentronum--w80u
30/12/2025,03/01/2026,Երևան,Շենգավիթ,180000,475,77,0,2337.0,3,"=""4/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-shengavitum--wfu7
15/12/2025,,Երևան,Արաբկիր,416284,1100,100,0,4162.0,3,"=""13/13""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-komitasum--w8bi
18/12/2025,,Երևան,Կենտրոն,250000,660,70,0,3571.0,3,"=""2/12""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--w8vk
27/12/2025,,Երևան,Մալաթիա Սեբաստիա,170000,449,49,0,3469.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfci
19/12/2025,24/12/2025,Երևան,Շենգավիթ,160000,422,72,0,2222.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-shengavitum--w82u
22/12/2025,,Երևան,Աջափնյակ,300000,792,80,0,3750.0,3,"=""8/16""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--wfwl
15/12/2025,20/12/2025,Երևան,Արաբկիր,567660,1500,135,0,4204.0,3,"=""18/20""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-arabkirum--w8je
30/12/2025,04/01/2026,Երևան,Մալաթիա Սեբաստիա,170000,449,56,0,3035.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfu0
30/12/2025,04/01/2026,Երևան,Մալաթիա Սեբաստիա,150000,396,42,0,3571.0,2,"=""1/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfu5
12/12/2025,15/12/2025,Երևան,Կենտրոն,270000,713,54,0,5000.0,2,"=""14/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-glendel-hilsum--w8cd
30/12/2025,03/01/2026,Երևան,Մալաթիա Սեբաստիա,160000,422,56,0,2857.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfua
24/12/2025,,Երևան,Կենտրոն,300000,792,71,0,4225.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--wfxc
18/12/2025,25/12/2025,Երևան,Մալաթիա Սեբաստիա,270000,713,84,0,3214.0,3,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8vg
18/12/2025,25/12/2025,Երևան,Շենգավիթ,170000,449,70,0,2428.0,3,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-shengavitum--w8s7
17/12/2025,25/12/2025,Երևան,Մալաթիա Սեբաստիա,160000,422,54,0,2962.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--w8s3
19/12/2025,,Երևան,Կենտրոն,491972,1300,45,0,10932.0,2,"=""13/18""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-kentronum--w87x
17/12/2025,,Երևան,Արաբկիր,190000,502,32,0,5937.0,1,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-arabkirum--w8az
17/12/2025,,Երևան,Մալաթիա Սեբաստիա,160000,422,42,0,3809.0,1,"=""2/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-bangladeshum--w8rm
29/12/2025,,Երևան,Մալաթիա Սեբաստիա,130000,343,35,0,3714.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfzt
18/12/2025,,Երևան,Նոր Նորք,170000,449,55,0,3090.0,3,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-nor-norqum--w8s6
18/12/2025,,Երևան,Կենտրոն,1702980,4500,240,0,7095.0,5,"=""3/7""",Բնակարան,https://www.senyak.am/vardzov-5-senyakanoc-norakaruyc-bnakaran-kentronum--w8ko
13/12/2025,,Երևան,Նոր Նորք,200000,528,55,0,3636.0,2,"=""4/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-1-in-masivum--w8ha
18/12/2025,25/12/2025,Երևան,Աջափնյակ,160000,422,56,0,2857.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--w8st
24/12/2025,,Երևան,Շենգավիթ,150000,396,50,0,3000.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wfdt
19/12/2025,,Երևան,Արաբկիր,280000,739,66,0,4242.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-komitasum--w8nl
20/12/2025,,Երևան,Մալաթիա Սեբաստիա,160000,422,54,0,2962.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--wf4y
26/12/2025,,Երևան,Արաբկիր,270000,713,71,0,3802.0,3,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-monumentum--wff7
15/12/2025,,Երևան,Ավան,190000,502,45,0,4222.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-avanum--w8ud
29/12/2025,,Երևան,Էրեբունի,140000,369,45,0,3111.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-erebunium--wfm9
29/12/2025,,Երևան,Կենտրոն,150000,396,45,0,3333.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-kentronum--wfmg
29/12/2025,,Երևան,Մալաթիա Սեբաստիա,160000,422,40,0,4000.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--wfmq
29/12/2025,,Երևան,Մալաթիա Սեբաստիա,130000,343,40,0,3250.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wfm4
18/12/2025,29/12/2025,Երևան,Մալաթիա Սեբաստիա,140000,369,50,0,2800.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w8sl
21/12/2025,,Երևան,Մալաթիա Սեբաստիա,160000,422,54,0,2962.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--wfqh
22/12/2025,,Երևան,Մալաթիա Սեբաստիա,160000,422,54,0,2962.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--wf6r
25/12/2025,,Երևան,Շենգավիթ,170000,449,60,0,2833.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wf8v
29/11/2025,20/01/2026,Երևան,Կենտրոն,700000,1849,195,0,3589.0,4,"=""4/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--wie6
19/12/2025,,Երևան,Մալաթիա Սեբաստիա,165000,436,54,0,3055.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--w8nm
12/12/2025,,Երևան,Քանաքեռ Զեյթուն,170000,449,55,0,3090.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-zeytunum--w8fb
15/12/2025,,Երևան,Քանաքեռ Զեյթուն,220000,581,45,0,4888.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-qanaqer-zeytunum--w8ul
24/12/2025,29/12/2025,Երևան,Աջափնյակ,140000,369,40,0,3500.0,1,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-ajapnyakum--wf1y
24/12/2025,29/12/2025,Երևան,Աջափնյակ,190000,502,68,0,2794.0,2,"=""6/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--wf1x
24/12/2025,29/12/2025,Երևան,Էրեբունի,180000,475,45,0,4000.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-areshum--wf1i
25/12/2025,,Երևան,Շենգավիթ,150000,396,52,0,2884.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wf8a
25/12/2025,,Երևան,Շենգավիթ,160000,422,56,0,2857.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wf8r
18/12/2025,25/12/2025,Երևան,Աջափնյակ,130000,343,30,0,4333.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-ajapnyakum--w8vq
19/12/2025,22/12/2025,Երևան,Կենտրոն,681192,1800,87,0,7829.0,3,"=""2/3""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--w87g
26/12/2025,,Երևան,Շենգավիթ,200000,528,67,0,2985.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--wfy1
24/12/2025,30/12/2025,Երևան,Մալաթիա Սեբաստիա,130000,343,30,0,4333.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--wfd2
18/12/2025,25/12/2025,Երևան,Մալաթիա Սեբաստիա,200000,528,74,0,2702.0,3,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8s2
24/12/2025,27/12/2025,Երևան,Մալաթիա Սեբաստիա,150000,396,45,0,3333.0,1,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--wfdn
17/12/2025,,Երևան,Արաբկիր,380000,1004,90,0,4222.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--w8pm
17/12/2025,,Երևան,Աջափնյակ,200000,528,48,0,4166.0,2,"=""7/13""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--w8rp
12/12/2025,15/12/2025,Երևան,Կենտրոն,270000,713,45,0,6000.0,2,"=""8/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--w8cw
13/12/2025,,Երևան,Շենգավիթ,170000,449,45,0,3777.0,2,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-3-rd-masum--w8hl
11/12/2025,29/12/2025,Երևան,Շենգավիթ,130000,343,35,0,3714.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--w88y
24/12/2025,29/12/2025,Երևան,Շենգավիթ,200000,528,68,0,2941.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-shengavitum--wf18
24/12/2025,,Երևան,Աջափնյակ,180000,475,73,0,2465.0,2,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--wf1g
24/12/2025,,Երևան,Դավթաշեն,130000,343,45,0,2888.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-davtashenum--wf1w
24/12/2025,,Երևան,Աջափնյակ,160000,422,50,0,3200.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--wf1q
19/12/2025,24/12/2025,Երևան,Մալաթիա Սեբաստիա,140000,369,58,0,2413.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w82b
14/01/2026,17/01/2026,Երևան,Մալաթիա Սեբաստիա,160000,422,72,0,2222.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--wy1e
15/12/2025,,Երևան,Դավթաշեն,220000,581,72,0,3055.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-davtashenum--w8jl
11/12/2025,,Երևան,Կենտրոն,300000,792,180,0,1666.0,3,"=""1/3""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--w8im
24/12/2025,,Երևան,Մալաթիա Սեբաստիա,170000,449,58,0,2931.0,2,"=""2/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wf19
17/12/2025,,Երևան,Կենտրոն,370000,977,54,0,6851.0,2,"=""3/18""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-kentronum--w8ra
19/12/2025,27/12/2025,Երևան,Շենգավիթ,170000,449,56,0,3035.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--w82j
24/12/2025,27/12/2025,Երևան,Մալաթիա Սեբաստիա,120000,317,42,0,2857.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--wfd7
11/12/2025,16/12/2025,Երևան,Աջափնյակ,110000,290,40,0,2750.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--w88z
15/12/2025,,Երևան,Շենգավիթ,160000,422,70,0,2285.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--w8be
24/12/2025,,Երևան,Մալաթիա Սեբաստիա,180000,475,56,0,3214.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wf16
15/12/2025,24/12/2025,Երևան,Շենգավիթ,190000,502,56,0,3392.0,Քնելու տեղ,"=""2/9""",Բնակարան,https://www.senyak.am/vardzov-qnelu-tex-shengavitum--w8bw
15/12/2025,24/12/2025,Երևան,Մալաթիա Սեբաստիա,150000,396,68,0,2205.0,3,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8bq
15/12/2025,25/12/2025,Երևան,Աջափնյակ,200000,528,56,0,3571.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--w8b4
18/12/2025,,Երևան,Մալաթիա Սեբաստիա,130000,343,40,0,3250.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w8sn
15/12/2025,24/12/2025,Երևան,Էրեբունի,160000,422,52,0,3076.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-erebunium--w8b6
18/12/2025,,Երևան,Մալաթիա Սեբաստիա,250000,660,82,0,3048.0,3,"=""2/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8v6
11/12/2025,,Երևան,Մալաթիա Սեբաստիա,170000,449,52,0,3269.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w88i
22/12/2025,17/01/2026,Երևան,Մալաթիա Սեբաստիա,200000,528,67,0,2985.0,3,"=""12/15""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--wf60
24/12/2025,,Երևան,Կենտրոն,130000,343,35,0,3714.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-kentronum--wf1e
14/12/2025,,Երևան,Շենգավիթ,150000,396,56,0,2678.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--w8zt
14/12/2025,,Երևան,Էրեբունի,180000,475,72,0,2500.0,3,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-erebunium--w8zl
14/12/2025,,Երևան,Շենգավիթ,160000,422,56,0,2857.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--w8z2
18/12/2025,,Երևան,Մալաթիա Սեբաստիա,230000,607,75,0,3066.0,3,"=""6/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w8ve
11/12/2025,,Երևան,Արաբկիր,320000,845,54,0,5925.0,2,"=""1/8""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-arabkirum--w8ip
11/12/2025,16/12/2025,Երևան,Մալաթիա Սեբաստիա,160000,422,58,0,2758.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w88o
