Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Հղում
01/02/2026,,Երևան,Կենտրոն,950000,2510,150,0,6333.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wc0o
01/02/2026,,Երևան,Կենտրոն,180000,475,40,0,4500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wc0b
14/01/2026,01/02/2026,Երևան,Կենտրոն,700000,1849,234,0,2991.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wy8w
11/01/2026,31/01/2026,Երևան,Կենտրոն,500000,1321,100,0,5000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-rasiayum--wflt
12/12/2025,31/01/2026,Երևան,Կենտրոն,800000,2113,120,0,6666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w8y0
16/12/2025,31/01/2026,Երևան,Կենտրոն,600000,1585,110,0,5454.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w80g
11/01/2026,31/01/2026,Երևան,Կենտրոն,1100000,2906,67,0,16417.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wflp
13/12/2025,31/01/2026,Երևան,Կենտրոն,1400000,3699,120,0,11666.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-hyusisayin-poxotayum--w8hd
31/01/2026,,Երևան,Կենտրոն,300000,792,45,0,6666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcb1
12/01/2026,31/01/2026,Երևան,Քանաքեռ Զեյթուն,480000,1268,150,0,3200.0,https://www.senyak.am/vardzov-spasarkman-taratsq-qanaqerum--wyq3
31/01/2026,,Երևան,Ավան,200000,528,28,0,7142.0,https://www.senyak.am/vardzov-komercion-taratsq-avanum--wc3o
30/01/2026,,Երևան,Կենտրոն,13200,34,36,0,366.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wcu2
15/01/2026,31/01/2026,Երևան,Կենտրոն,650000,1717,120,0,5416.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wyoh
30/01/2026,,Երևան,Արաբկիր,491972,1300,83,0,5927.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-komitasum--wcuy
26/01/2026,,Երևան,Արաբկիր,300000,792,62,0,4838.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wc17
24/01/2026,29/01/2026,Երևան,Կենտրոն,1400000,3699,128,0,10937.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wc6k
24/01/2026,29/01/2026,Երևան,Կենտրոն,4000000,10569,464,0,8620.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wc6o
30/01/2026,,Երևան,Արաբկիր,1600000,4227,186,0,8602.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-komitasum--wcua
18/12/2025,28/01/2026,Երևան,Կենտրոն,700000,1849,260,0,2692.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--w8kc
19/01/2026,29/01/2026,Երևան,Արաբկիր,750000,1981,237,0,3164.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wyrz
30/01/2026,,Երևան,Արաբկիր,1200000,3170,200,0,6000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wcju
29/01/2026,,Երևան,Կենտրոն,2649080,7000,480,0,5518.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-hyusisayin-poxotayum--wcoz
16/01/2026,28/01/2026,Երևան,Կենտրոն,1200000,3170,120,0,10000.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wyum
11/01/2026,29/01/2026,Երևան,Կենտրոն,220000,581,23,0,9565.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wflu
29/01/2026,,Երևան,Կենտրոն,2270640,6000,208,0,10916.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wcoh
27/01/2026,,Երևան,Կենտրոն,750000,1981,66,0,11363.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wci7
30/01/2026,,Երևան,Կենտրոն,550000,1453,180,0,3055.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcjk
19/01/2026,27/01/2026,Երևան,Կենտրոն,950000,2510,100,0,9500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyp0
25/01/2026,,Երևան,Կենտրոն,1500000,3963,150,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcdy
19/01/2026,27/01/2026,Երևան,Արաբկիր,6000000,15854,644,0,9316.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-komitasum--wyp3
26/01/2026,,Երևան,Կենտրոն,1000000,2642,145,0,6896.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wc1t
25/01/2026,,Երևան,Կենտրոն,180000,475,20,0,9000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcdh
23/01/2026,,Երևան,Կենտրոն,400000,1056,52,0,7692.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcwm
13/01/2026,31/01/2026,Երևան,Կենտրոն,550000,1453,35,0,15714.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wy6w
12/01/2026,16/01/2026,Երևան,Արաբկիր,1300000,3435,545,0,2385.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wyws
23/01/2026,,Երևան,Քանաքեռ Զեյթուն,2649080,7000,650,0,4075.0,https://www.senyak.am/vardzov-ofisayin-taratsq-monumentum--wcwz
16/01/2026,20/01/2026,Երևան,Կենտրոն,1589448,4200,240,0,6622.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wyub
17/01/2026,21/01/2026,Երևան,Կենտրոն,1000000,2642,145,0,6896.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wyb5
11/01/2026,,Երևան,Կենտրոն,2000000,5284,200,0,10000.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wft1
21/01/2026,,Երևան,Աջափնյակ,3700000,9776,630,0,5873.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-ajapnyakum--wy7f
23/01/2026,,Երևան,Կենտրոն,28000000,73987,4600,0,6086.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wc4n
22/01/2026,23/01/2026,Երևան,Կենտրոն,370000,977,83,0,4457.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyt7
12/01/2026,16/01/2026,Երևան,Քանաքեռ Զեյթուն,1200000,3170,300,0,4000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-monumentum--wygd
25/12/2025,20/01/2026,Երևան,Կենտրոն,1513760,4000,180,0,8409.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wf8y
24/12/2025,21/01/2026,Երևան,Կենտրոն,605504,1600,97,0,6242.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wfx5
16/01/2026,20/01/2026,Երևան,Էրեբունի,230000,607,42,0,5476.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kayaranum--wym5
20/01/2026,,Երևան,Կենտրոն,3784400,10000,800,0,4730.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyvq
20/01/2026,,Երևան,Կենտրոն,1800000,4756,70,0,25714.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyke
16/01/2026,20/01/2026,Երևան,Արաբկիր,950000,2510,134,0,7089.0,https://www.senyak.am/vardzov-arevtri-taratsq-komitasum--wymr
12/01/2026,16/01/2026,Երևան,Կենտրոն,500000,1321,100,0,5000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyw4
15/01/2026,,Երևան,Կենտրոն,567660,1500,167,0,3399.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wy88
25/12/2025,,Երևան,Կենտրոն,4000000,10569,320,0,12500.0,https://www.senyak.am/vardzov-norakaruyc-arevtri-taratsq-kentronum--wfib
12/01/2026,16/01/2026,Երևան,Կենտրոն,400000,1056,96,0,4166.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyqv
11/12/2025,07/01/2026,Երևան,Կենտրոն,1300000,3435,75,0,17333.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w8ix
07/01/2026,,Երևան,Կենտրոն,1600000,4227,153,0,10457.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wfsr
07/01/2026,,Երևան,Կենտրոն,500000,1321,100,0,5000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wfs0
08/01/2026,,Երևան,Արաբկիր,450000,1189,110,0,4090.0,https://www.senyak.am/vardzov-ofisayin-taratsq-komitasum--wfv7
07/01/2026,,Երևան,Կենտրոն,1400000,3699,230,0,6086.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wfs7
08/01/2026,,Երևան,Կենտրոն,1250000,3303,103,0,12135.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wfkw
07/01/2026,,Երևան,Կենտրոն,850000,2246,160,0,5312.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wfsp
15/12/2025,,Երևան,Շենգավիթ,300000,792,30,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-hayreniqum--w8jy
12/12/2025,,Արարատ,Նոր Խարբերդ գյուղ,400000,1056,200,0,2000.0,https://www.senyak.am/vardzov-ofisayin-taratsq--w8c2
23/12/2025,29/12/2025,Երևան,Կենտրոն,570000,1506,126,0,4523.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wf9m
12/12/2025,,Արարատ,Նոր Խարբերդ գյուղ,400000,1056,400,0,1000.0,https://www.senyak.am/vardzov-artadramas--w8cs
22/12/2025,,Երևան,Արաբկիր,420000,1109,90,0,4666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wfgd
12/12/2025,,Արարատ,Նոր Խարբերդ գյուղ,400000,1056,1000,0,400.0,https://www.senyak.am/vardzov-pahest--w8cn
13/12/2025,,Երևան,Կենտրոն,220000,581,35,0,6285.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w8zg
23/12/2025,,Երևան,Քանաքեռ Զեյթուն,450000,1189,105,0,4285.0,https://www.senyak.am/vardzov-ofisayin-taratsq-zeytunum--wf9j
11/12/2025,,Երևան,Կենտրոն,500000,1321,96,0,5208.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w8ij
11/12/2025,,Երևան,Կենտրոն,450000,1189,70,0,6428.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w8iu
11/12/2025,,Երևան,Կենտրոն,1350000,3567,138,0,9782.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--w8i1
20/11/2025,29/01/2026,Երևան,Նորք Մարաշ,4919720,13000,700,0,7028.0,https://myrealty.am/hy/vardzov-komercion-taracq/Norq+Ayginer+St/Nork-Marash/Yerevan/158307
07/12/2025,29/01/2026,Երևան,Աջափնյակ,2005732,5300,1350,0,1485.0,https://myrealty.am/hy/vardzov-komercion-taracq/Shiraz+St/Ajapnyak/Yerevan/158311
18/09/2025,29/01/2026,Երևան,Շենգավիթ,946100,2500,302,0,3132.0,https://myrealty.am/hy/vardzov-komercion-taracq/Arshakunyats+Ave/Shengavit/Yerevan/157927
09/12/2025,03/02/2026,Երևան,Կենտրոն,643348,1700,66,0,9747.0,https://myrealty.am/hy/vardzov-komercion-taracq/Teryan+St/Center/Yerevan/158206
21/10/2024,03/02/2026,Երևան,Կենտրոն,6811920,18000,520,0,13099.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Teryan+St/Center/Yerevan/158361
13/01/2026,25/01/2026,Երևան,Աջափնյակ,454128,1200,110,0,4128.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Nazarbekyan+district/Ajapnyak/Yerevan/159062
04/07/2025,16/01/2026,Երևան,Կենտրոն,983944,2600,74,0,13296.0,https://myrealty.am/hy/vardzov-komercion-taracq/Leo+St/Center/Yerevan/157701
01/04/2025,03/02/2026,Երևան,Արաբկիր,946100,2500,242,0,3909.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Azatutyan+Ave/Arabkir/Yerevan/157759
22/11/2025,01/02/2026,Երևան,Կենտրոն,397362,1050,40,0,9934.0,https://myrealty.am/hy/vardzov-komercion-taracq/Amiryan+St/Center/Yerevan/158142
11/04/2023,20/12/2025,Երևան,Արաբկիր,597935,1579,250,0,2391.0,https://myrealty.am/hy/vardzov-komercion-taracq/Keri+St/Arabkir/Yerevan/132328
10/06/2024,31/05/2025,Երևան,Կենտրոն,4162840,11000,237,0,17564.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/150766
12/12/2024,28/04/2025,Երևան,Արաբկիր,681192,1800,81,0,8409.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Hovsep+Emin+St/Arabkir/Yerevan/154021
15/08/2024,31/05/2025,Երևան,Արաբկիր,1527005,4034,272,0,5613.0,https://myrealty.am/hy/vardzov-komercion-taracq/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/152535
02/10/2024,31/05/2025,Երևան,Կենտրոն,պայմանական,negotiable,535,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/G.Lusavorich+St/Center/Yerevan/153214
10/07/2025,19/01/2026,Երևան,Ավան,պայմանական,negotiable,2900,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Paruyr+Sevak++dis.+17+street/Avan/Yerevan/157737
25/11/2025,26/01/2026,Կոտայք,Ջրվեժ,պայմանական,negotiable,1000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Jrvezh/Jrvejh/Kotayk/158120
02/10/2024,02/10/2024,Երևան,Կենտրոն,պայմանական,negotiable,650,0,,https://myrealty.am/hy/vardzov-komercion-taracq/G.Lusavorich+St/Center/Yerevan/153213
13/01/2026,13/01/2026,Երևան,Կենտրոն,պայմանական,negotiable,410,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Amiryan+St/Center/Yerevan/158764
26/01/2026,03/02/2026,Երևան,Աջափնյակ,պայմանական,negotiable,3500,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Gevorg+Chaush+St/Ajapnyak/Yerevan/159298
03/02/2026,03/02/2026,Երևան,Նոր Նորք,պայմանական,negotiable,750,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Bagrevand+district/Nor-Nork/Yerevan/159269
22/02/2023,19/01/2026,Երևան,Աջափնյակ,պայմանական,negotiable,915,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Terlemezyan+St/Ajapnyak/Yerevan/158940
13/01/2026,13/01/2026,Երևան,Կենտրոն,պայմանական,negotiable,300,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Amiryan+St/Center/Yerevan/158760
06/03/2026,,Երևան,Արաբկիր,480000,1272,70,0,6857.0,https://www.senyak.am/vardzov-ofisayin-taratsq-komitasum--wzo9
10/02/2026,05/03/2026,Երևան,Արաբկիր,5000000,13251,740,0,6756.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--whhf
05/03/2026,,Երևան,Կենտրոն,1300000,3445,100,0,13000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzhw
12/02/2026,05/03/2026,Երևան,Կենտրոն,550000,1457,150,0,3666.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whum
19/02/2026,05/03/2026,Երևան,Կենտրոն,1320585,3500,250,0,5282.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--woec
12/02/2026,05/03/2026,Երևան,Կենտրոն,13000000,34454,600,0,21666.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--whuy
28/02/2026,05/03/2026,Երևան,Կենտրոն,7500000,19877,600,0,12500.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wot2
06/02/2026,03/03/2026,Երևան,Դավթաշեն,1697895,4500,200,0,8489.0,https://www.senyak.am/vardzov-ofisayin-taratsq-davtashenum--whgy
04/03/2026,,Երևան,Կենտրոն,300000,795,50,0,6000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wzit
24/02/2026,05/03/2026,Երևան,Կենտրոն,830082,2200,68,0,12207.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wou4
17/02/2026,05/03/2026,Երևան,Կենտրոն,450000,1192,35,0,12857.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whl7
29/01/2026,03/03/2026,Երևան,Կենտրոն,300000,795,56,0,5357.0,https://www.senyak.am/ofisayin-taratsq-kentronum-56qm--wcon
04/03/2026,,Երևան,Կենտրոն,700000,1855,157,0,4458.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wz8l
05/02/2026,02/03/2026,Երևան,Դավթաշեն,1697895,4500,220,0,7717.0,https://www.senyak.am/vardzov-ofisayin-taratsq-davtashenum--whwe
14/02/2026,02/03/2026,Երևան,Կենտրոն,250000,662,40,0,6250.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whrx
03/03/2026,,Կոտայք,Աբովյան,800000,2120,110,0,7272.0,https://www.senyak.am/vardzov-arevtri-taratsq-abovyanum--wzx3
04/02/2026,02/03/2026,Երևան,Կենտրոն,300000,795,56,0,5357.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wc7k
24/02/2026,03/03/2026,Երևան,Կենտրոն,550000,1457,105,0,5238.0,https://www.senyak.am/vardzov-norakaruyc-komercion-taratsq-kentronum--wobm
26/02/2026,03/03/2026,Երևան,Աջափնյակ,216000,572,36,0,6000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-ajapnyakum--wosd
01/03/2026,,Երևան,Արաբկիր,1190000,3153,250,0,4760.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wzqi
27/02/2026,02/03/2026,Կոտայք,Պռոշյան գյուղ,180000,477,32,0,5625.0,https://www.senyak.am/vardzov-komercion-taratsq--wokg
12/02/2026,03/03/2026,Երևան,Կենտրոն,1320585,3500,145,0,9107.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whux
21/02/2026,02/03/2026,Երևան,Արաբկիր,1000000,2650,157,0,6369.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--woiz
26/02/2026,02/03/2026,Երևան,Կենտրոն,550000,1457,80,0,6875.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--woar
02/03/2026,,Երևան,Դավթաշեն,180000,477,32,0,5625.0,https://www.senyak.am/vardzov-arevtri-taratsq-davtashenum--wz98
10/02/2026,02/03/2026,Երևան,Կենտրոն,1131930,3000,300,0,3773.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whh4
21/02/2026,02/03/2026,Երևան,Աջափնյակ,1400000,3710,202,0,6930.0,https://www.senyak.am/vardzov-arevtri-taratsq-ajapnyakum--wofy
16/02/2026,02/03/2026,Երևան,Շենգավիթ,1300000,3445,200,0,6500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-hayreniqum--wh78
05/02/2026,02/03/2026,Երևան,Կենտրոն,370000,980,75,0,4933.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--whqv
02/03/2026,,Երևան,Արաբկիր,150000,397,18,0,8333.0,https://www.senyak.am/vardzov-ofisayin-taratsq-komitasum--wzd1
25/02/2026,02/03/2026,Երևան,Կենտրոն,400000,1060,60,0,6666.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wo0o
12/02/2026,01/03/2026,Երևան,Արաբկիր,650000,1722,80,0,8125.0,https://www.senyak.am/vardzov-arevtri-taratsq-arabkirum--whb6
24/02/2026,04/03/2026,Երևան,Կենտրոն,1700000,4505,225,0,7555.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wojp
27/02/2026,,Երևան,Կենտրոն,700000,1855,234,0,2991.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wono
05/02/2026,27/02/2026,Երևան,Կենտրոն,900000,2385,75,0,12000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whqa
05/02/2026,23/02/2026,Երևան,Կենտրոն,850000,2252,160,0,5312.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--whwd
27/02/2026,,Երևան,Կենտրոն,300000,795,28,0,10714.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wovk
04/02/2026,22/02/2026,Երևան,Կենտրոն,1320585,3500,114,0,11584.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wcnl
24/02/2026,,Երևան,Կենտրոն,264117,700,27,0,9782.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wojy
21/02/2026,,Երևան,Աջափնյակ,1100000,2915,200,0,5500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-halabyanum--wof1
06/02/2026,23/02/2026,Երևան,Կենտրոն,400000,1060,70,0,5714.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--whwp
24/02/2026,,Երևան,Դավթաշեն,190000,503,40,0,4750.0,https://www.senyak.am/vardzov-ofisayin-taratsq-davtashenum--woju
23/02/2026,,Երևան,Կենտրոն,377310,1000,35,0,10780.0,https://www.senyak.am/vardzov-norakaruyc-arevtri-taratsq-kentronum--womx
18/02/2026,22/02/2026,Երևան,Կենտրոն,300000,795,20,0,15000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--woqb
21/02/2026,,Երևան,Կենտրոն,650000,1722,105,0,6190.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wofo
23/02/2026,,Երևան,Կենտրոն,230000,609,23,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wooe
22/02/2026,,Երևան,Կենտրոն,350000,927,50,0,7000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--woyd
21/02/2026,,Երևան,Քանաքեռ Զեյթուն,1100000,2915,207,0,5314.0,https://www.senyak.am/vardzov-ofisayin-taratsq-qanaqer-zeytunum--wof0
23/02/2026,,Երևան,Արաբկիր,220000,583,100,0,2200.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wozc
21/02/2026,,Երևան,Նոր Նորք,250000,662,50,0,5000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-nor-norqum--wo8u
16/02/2026,,Երևան,Կենտրոն,770000,2040,80,0,9625.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wh7d
19/02/2026,,Երևան,Կենտրոն,320000,848,41,0,7804.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wogb
18/02/2026,,Երևան,Կենտրոն,2300000,6095,200,0,11500.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--woq9
12/02/2026,16/02/2026,Երևան,Մալաթիա Սեբաստիա,1400000,3710,80,0,17500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-malatia-sebastiayum--whbb
12/02/2026,16/02/2026,Երևան,Մալաթիա Սեբաստիա,540000,1431,54,0,10000.0,https://www.senyak.am/vardzov-komercion-taratsq-malatia-sebastiayum--whb2
13/02/2026,16/02/2026,Երևան,Մալաթիա Սեբաստիա,580000,1537,58,0,10000.0,https://www.senyak.am/vardzov-komercion-taratsq-malatia-sebastiayum--wh3r
07/02/2026,,Երևան,Շենգավիթ,200000,530,72,0,2777.0,https://www.senyak.am/vardzov-komercion-taratsq-shengavitum--wh9u
07/02/2026,,Երևան,Շենգավիթ,200000,530,130,0,1538.0,https://www.senyak.am/vardzov-komercion-taratsq-shengavitum--wh93
20/11/2025,06/03/2026,Երևան,Նորք Մարաշ,4527720,12000,700,0,6468.0,https://myrealty.am/hy/vardzov-komercion-taracq/Norq+Ayginer+St/Nork-Marash/Yerevan/158306
26/02/2026,03/03/2026,Երևան,Արաբկիր,490503,1300,40,0,12262.0,https://myrealty.am/hy/vardzov-komercion-taracq/Gyulbenkyan+St/Arabkir/Yerevan/159570
26/02/2026,02/03/2026,Երևան,Արաբկիր,754620,2000,79,0,9552.0,https://myrealty.am/hy/vardzov-komercion-taracq/V.Vagharshyan+St/Arabkir/Yerevan/159650
13/01/2026,24/02/2026,Երևան,Աջափնյակ,452772,1200,100,0,4527.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Nazarbekyan+district/Ajapnyak/Yerevan/159064
12/02/2026,25/02/2026,Երևան,Արաբկիր,452772,1200,92,0,4921.0,https://myrealty.am/hy/vardzov-komercion-taracq/Kievyan+St/Arabkir/Yerevan/159475
04/03/2026,06/03/2026,Երևան,Կենտրոն,11130645,29500,600,0,18551.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159673
04/03/2026,04/03/2026,Երևան,Արաբկիր,679158,1800,72,0,9432.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Barbyus+St/Arabkir/Yerevan/159669
04/03/2026,06/03/2026,Երևան,Կենտրոն,5659650,15000,300,0,18865.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159677
04/03/2026,06/03/2026,Երևան,Կենտրոն,1697895,4500,90,0,18865.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159671
06/02/2026,06/03/2026,Երևան,Կենտրոն,867813,2300,95,0,9134.0,https://myrealty.am/hy/vardzov-komercion-taracq/Pushkin+St/Center/Yerevan/159364
04/03/2026,04/03/2026,Երևան,Կենտրոն,264117,700,50,0,5282.0,https://myrealty.am/hy/vardzov-komercion-taracq/Aygestan+7+St/Center/Yerevan/159657
04/03/2026,04/03/2026,Երևան,Արաբկիր,830082,2200,160,0,5188.0,https://myrealty.am/hy/vardzov-komercion-taracq/Komitas+Ave/Arabkir/Yerevan/159660
07/02/2026,07/02/2026,Երևան,Կենտրոն,377310,1000,96,0,3930.0,https://myrealty.am/hy/vardzov-komercion-taracq/Charents+St/Center/Yerevan/159343
14/04/2025,18/11/2025,Երևան,Արաբկիր,943275,2500,242,0,3897.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Azatutyan+Ave/Arabkir/Yerevan/155234
15/02/2026,15/02/2026,Երևան,Կենտրոն,350898,929,53,0,6620.0,https://myrealty.am/hy/vardzov-komercion-taracq/Mashtots+Ave/Center/Yerevan/159420
26/12/2024,31/05/2025,Երևան,Նոր Նորք,2641170,7000,150,0,17607.0,https://myrealty.am/hy/vardzov-komercion-taracq/Gayi+Ave/Nor-Nork/Yerevan/154131
10/02/2025,31/05/2025,Երևան,Քանաքեռ Զեյթուն,943275,2500,125,0,7546.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Sevak+St/Kanaqer-Zeytun/Yerevan/154650
12/07/2024,31/05/2025,Երևան,Կենտրոն,452772,1200,40,0,11319.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/151783
04/03/2026,06/03/2026,Երևան,Կենտրոն,պայմանական,negotiable,2000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159675
05/03/2026,06/03/2026,Կոտայք,Ձորաղբյուր,պայմանական,negotiable,1400,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Dzoraghbyur/Dzoraghbyur/Kotayk/159707
