Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Հղում
08/12/2025,26/01/2026,Երևան,Կենտրոն,359518000,950000,101,0,3559584.0,https://myrealty.am/hy/komercion-taracq/Pushkin+St/Center/Yerevan/158222
04/03/2025,22/01/2026,Երևան,Արաբկիր,238417200,630000,200,0,1192086.0,https://myrealty.am/hy/komercion-taracq/Komitas+Ave/Arabkir/Yerevan/157408
01/03/2025,19/01/2026,Երևան,Կենտրոն,124885200,330000,39,0,3202184.0,https://myrealty.am/hy/komercion-taracq/Aram+St/Center/Yerevan/158487
04/07/2025,26/01/2026,Երևան,Կենտրոն,143807200,380000,74,0,1943340.0,https://myrealty.am/hy/komercion-taracq/Leo+St/Center/Yerevan/157703
17/12/2025,19/01/2026,Երևան,Ավան,416284000,1100000,414,0,1005516.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Khudyakov+St/Avan/Yerevan/158558
10/10/2025,14/01/2026,Երևան,Արաբկիր,54873800,145000,79,0,694605.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Sevqareci+Saqo+St/Arabkir/Yerevan/157688
10/08/2023,27/12/2025,Երևան,Կենտրոն,132454000,350000,97,0,1365505.0,https://myrealty.am/hy/komercion-taracq/Khanjyan+St/Center/Yerevan/138603
23/09/2024,23/01/2026,Երևան,Կենտրոն,283830000,750000,93,0,3051935.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Leo+St/Center/Yerevan/159079
22/12/2025,27/01/2026,Երևան,Կենտրոն,310320800,820000,266,0,1166619.0,https://myrealty.am/hy/komercion-taracq/Arshakunyats+Ave/Center/Yerevan/158540
09/12/2024,06/10/2025,Երևան,Դավթաշեն,177866800,470000,256,0,694792.0,https://myrealty.am/hy/komercion-taracq/Davtashen+6+St/Davtashen/Yerevan/153982
29/10/2025,29/10/2025,Երևան,Մալաթիա Սեբաստիա,132454000,350000,105,0,1261466.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Hovnatan+St/Malatia-Sebastia/Yerevan/157103
12/12/2025,13/12/2025,Արմավիր,Փարաքար,340217560,899000,650,0,523411.0,https://myrealty.am/hy/komercion-taracq/Yerevanyan+Road/Paraqar/Armavir/158256
05/05/2025,05/05/2025,Երևան,Արաբկիր,200573200,530000,106,0,1892200.0,https://myrealty.am/hy/komercion-taracq/Komitas+Ave/Arabkir/Yerevan/155362
22/07/2025,22/07/2025,Երևան,Արաբկիր,155160400,410000,135,0,1149336.0,https://myrealty.am/hy/komercion-taracq/Gyulbenkyan+St/Arabkir/Yerevan/155999
03/09/2024,03/09/2024,Տավուշ,Դիլիջան,113532000,300000,236,0,481067.0,https://myrealty.am/hy/komercion-taracq/Dilidjan/Dilijan/Tavush/152801
16/12/2024,16/12/2024,Երևան,Կենտրոն,208142000,550000,170,0,1224364.0,https://myrealty.am/hy/komercion-taracq/Aygestan+2+St/Center/Yerevan/154046
12/07/2024,22/07/2024,Երևան,Արաբկիր,245986000,650000,273,0,901047.0,https://myrealty.am/hy/komercion-taracq/Azatutyan+Ave/Arabkir/Yerevan/151803
15/07/2024,05/08/2024,Երևան,Կենտրոն,245986000,650000,175,0,1405634.0,https://myrealty.am/hy/komercion-taracq/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/151859
08/12/2025,24/01/2026,Երևան,Արաբկիր,պայմանական,negotiable,2000,0,,https://myrealty.am/hy/komercion-taracq/Azatutyan+Ave/Arabkir/Yerevan/158321
15/11/2025,29/01/2026,Երևան,Ավան,պայմանական,negotiable,2900,0,,https://myrealty.am/hy/komercion-taracq-norakaruycum/Paruyr+Sevak++dis.+17+street/Avan/Yerevan/157751
22/12/2025,20/01/2026,Երևան,Արաբկիր,պայմանական,negotiable,301,0,,https://myrealty.am/hy/komercion-taracq/Griboedov+St/Arabkir/Yerevan/158451
03/03/2026,,Երևան,Շենգավիթ,60000000,159020,106,0,566037.0,https://www.senyak.am/ofisayin-taratsq-charbaxum-106qm--wzxa
25/02/2026,,Կոտայք,Նոր Գեղի գյուղ,169789500,450000,1240,0,136927.0,https://www.senyak.am/arevtri-taratsq-1240qm--wwtx
17/10/2025,01/03/2026,Երևան,Նոր Նորք,35844450,95000,68,0,527124.0,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-6-rd-masivum--wekd
28/02/2026,,Երևան,Կենտրոն,377310000,1000000,347,0,1087348.0,https://www.senyak.am/norakaruyc-artadramas-rasiayum-347qm--wol9
23/02/2026,,Երևան,Նոր Նորք,320713500,850000,1500,0,213809.0,https://www.senyak.am/artadramas-5-rd-masivum-1500qm--wom8
16/02/2026,21/02/2026,Երևան,Կենտրոն,215066700,570000,80,0,2688333.0,https://www.senyak.am/ofisayin-taratsq-kentronum-80qm--wh71
24/02/2026,,Երևան,Դավթաշեն,264117000,700000,220,0,1200531.0,https://www.senyak.am/komercion-taratsq-davtashenum-220qm--wob0
13/02/2026,18/02/2026,Երևան,Դավթաշեն,679158000,1800000,1200,0,565965.0,https://www.senyak.am/arevtri-taratsq-davtashenum-1200qm--wh56
20/02/2026,,Արմավիր,Էջմիածին քաղաք,900000,2385,27,0,33333.0,https://www.senyak.am/komercion-taratsq-27qm--wo1g
07/02/2026,,Երևան,Կենտրոն,67915800,180000,90,0,754620.0,https://www.senyak.am/ofisayin-taratsq-kentronum-90qm--wh1w
31/01/2026,17/02/2026,Երևան,Քանաքեռ Զեյթուն,35844450,95000,230,0,155845.0,https://www.senyak.am/5-senyakanoc-sepakan-tun-qanaqerum--wcbx
21/02/2026,,Երևան,Կենտրոն,1800000,4770,356,0,5056.0,https://www.senyak.am/ofisayin-taratsq-kentronum-356qm--woia
14/02/2026,,Երևան,Կենտրոն,282982500,750000,220,0,1286284.0,https://www.senyak.am/ofisayin-taratsq-kentronum-220qm--whr3
20/02/2026,,Երևան,Արաբկիր,641427000,1700000,800,0,801783.0,https://www.senyak.am/ofisayin-taratsq-arabkirum-800qm--woxf
04/02/2026,,Երևան,Նոր Նորք,29052870,77000,38,0,764549.0,https://www.senyak.am/norakaruyc-ofisayin-taratsq-nor-norqum-38qm--wc74
21/02/2026,,Երևան,Դավթաշեն,264117000,700000,220,0,1200531.0,https://www.senyak.am/komercion-taratsq-davtashenum-220qm--woi9
18/02/2026,,Երևան,Կենտրոն,137718150,365000,240,0,573825.0,https://www.senyak.am/ofisayin-taratsq-kentronum-240qm--woqt
01/03/2025,05/03/2026,Երևան,Կենտրոն,124512300,330000,39,0,3192623.0,https://myrealty.am/hy/komercion-taracq/Aram+St/Center/Yerevan/158486
23/12/2024,28/02/2026,Երևան,Կենտրոն,132058500,350000,61,0,2164893.0,https://myrealty.am/hy/komercion-taracq/Tumanyan+St/Center/Yerevan/157385
11/02/2026,05/03/2026,Երևան,Կենտրոն,792351000,2100000,242,0,3274177.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Tigran+Mets+Ave/Center/Yerevan/159458
08/03/2025,25/06/2025,Երևան,Կենտրոն,120739200,320000,40,0,3018480.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/154926
12/02/2026,06/03/2026,Կոտայք,Ձորաղբյուր,905544000,2400000,1450,0,624513.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/1+zangvac/Dzoraghbyur/Kotayk/159700
02/12/2025,02/03/2026,Երևան,Աջափնյակ,943275000,2500000,1350,0,698722.0,https://myrealty.am/hy/komercion-taracq/Shiraz+St/Ajapnyak/Yerevan/158295
21/06/2023,02/03/2026,Երևան,Արաբկիր,282982500,750000,125,0,2263860.0,https://myrealty.am/hy/komercion-taracq/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/158197
17/02/2026,06/03/2026,Երևան,Կենտրոն,1018737000,2700000,272,0,3745356.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/159555
26/01/2026,04/03/2026,Կոտայք,Ծաղկաձոր,181108800,480000,265,0,683429.0,https://myrealty.am/hy/komercion-taracq-norakaruycum//Tsaghkadzor/Kotayk/159464
07/02/2026,04/03/2026,Երևան,Ավան,111306450,295000,133,0,836890.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Tsarav+Aghbyur+St/Avan/Yerevan/159394
11/02/2026,05/03/2026,Լոռի,Ստեփանավան,120739200,320000,160,0,754620.0,https://myrealty.am/hy/komercion-taracq/Antarayin+street/Stepanavan/Lori/159433
05/03/2026,05/03/2026,Երևան,Արաբկիր,101873700,270000,92,0,1107322.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Mamikoniants+St/Arabkir/Yerevan/159692
23/09/2024,24/02/2026,Երևան,Կենտրոն,282982500,750000,93,0,3042822.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Leo+St/Center/Yerevan/159078
04/11/2025,14/02/2026,Երևան,Քանաքեռ Զեյթուն,83008200,220000,118,0,703459.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Sevak+St/Kanaqer-Zeytun/Yerevan/157601
16/12/2025,21/02/2026,Երևան,Կենտրոն,169789500,450000,224,0,757988.0,https://myrealty.am/hy/komercion-taracq/Abovyan+St/Center/Yerevan/158522
05/02/2026,27/02/2026,Երևան,Նոր Նորք,27920940,74000,38,0,734761.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Bagrevand+district/Nor-Nork/Yerevan/159311
08/12/2025,24/02/2026,Երևան,Կենտրոն,358444500,950000,101,0,3548955.0,https://myrealty.am/hy/komercion-taracq/Pushkin+St/Center/Yerevan/158220
15/02/2026,24/02/2026,Երևան,Կենտրոն,215066700,570000,80,0,2688333.0,https://myrealty.am/hy/komercion-taracq/Abovyan+St/Center/Yerevan/159427
18/10/2025,14/02/2026,Երևան,Մալաթիա Սեբաստիա,132058500,350000,66,0,2000886.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Hovnatan+St/Malatia-Sebastia/Yerevan/157402
04/11/2025,14/02/2026,Երևան,Քանաքեռ Զեյթուն,243364950,645000,303,0,803184.0,https://myrealty.am/hy/komercion-taracq/Sevak+St/Kanaqer-Zeytun/Yerevan/157341
04/11/2025,14/02/2026,Երևան,Քանաքեռ Զեյթուն,98100600,260000,142,0,690849.0,https://myrealty.am/hy/komercion-taracq/Sevak+St/Kanaqer-Zeytun/Yerevan/157319
04/11/2025,14/02/2026,Երևան,Քանաքեռ Զեյթուն,137718150,365000,170,0,810106.0,https://myrealty.am/hy/komercion-taracq/Sevak+St/Kanaqer-Zeytun/Yerevan/157349
28/08/2021,09/02/2026,Երևան,Կենտրոն,143377800,380000,142,0,1009702.0,https://myrealty.am/hy/komercion-taracq/Amiryan+St/Center/Yerevan/113947
02/06/2025,02/06/2025,Կոտայք,Գառնի,603696000,1600000,700,0,862422.0,https://myrealty.am/hy/komercion-taracq/Garni/Garni/Kotayk/155554
15/07/2024,15/07/2024,Երևան,Կենտրոն,256570800,680000,175,0,1466118.0,https://myrealty.am/hy/komercion-taracq/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/151856
03/09/2024,03/09/2024,Տավուշ,Դիլիջան,113193000,300000,236,0,479631.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Dilidjan/Dilijan/Tavush/152802
16/03/2026,21/04/2026,Երևան,Նոր Նորք,37000000,99360,69,0,536231.0,https://www.senyak.am/komercion-taratsq-nor-norqum-69qm--wmup
17/04/2026,21/04/2026,Երևան,Մալաթիա Սեբաստիա,44685600,120000,80,0,558570.0,https://www.senyak.am/komercion-taratsq-bangladeshum-80qm--wbbh
20/04/2026,,Երևան,Կենտրոն,595808000,1600000,400,0,1489520.0,https://www.senyak.am/arevtri-taratsq-kentronum-400qm--wbn6
19/04/2026,,Երևան,Արաբկիր,178742400,480000,238,0,751018.0,https://www.senyak.am/ofisayin-taratsq-komitasum-238qm--wbav
18/04/2026,,Երևան,Կենտրոն,633046000,1700000,420,0,1507252.0,https://www.senyak.am/spasarkman-taratsq-kentronum-420qm--wb5w
02/03/2026,17/04/2026,Երևան,Քանաքեռ Զեյթուն,35748480,96000,122,0,293020.0,https://www.senyak.am/5-senyakanoc-sepakan-tun-qanaqerum--wzd4
18/04/2026,,Երևան,Կենտրոն,633046000,1700000,420,0,1507252.0,https://www.senyak.am/spasarkman-taratsq-kentronum-420qm--wb54
27/03/2026,15/04/2026,Արագածոտն,Ագարակավան գյուղ,48409400,130000,283,0,171057.0,https://www.senyak.am/artadramas-283qm--wja9
16/03/2026,12/04/2026,Արմավիր,Արմավիր,204809000,550000,350,0,585168.0,https://www.senyak.am/spasarkman-taratsq-armavirum-350qm--wmml
15/04/2026,,Երևան,Մալաթիա Սեբաստիա,55857000,150000,45,0,1241266.0,https://www.senyak.am/komercion-taratsq-bangladeshum-45qm--wbhu
14/04/2026,,Երևան,Կենտրոն,304979220,819000,145,0,2103304.0,https://www.senyak.am/komercion-taratsq-kentronum-145qm--wbfn
14/04/2026,,Երևան,Կենտրոն,361208600,970000,121,0,2985195.0,https://www.senyak.am/komercion-taratsq-kentronum-121qm--wbfr
14/04/2026,,Երևան,Կենտրոն,446856000,1200000,260,0,1718676.0,https://www.senyak.am/komercion-taratsq-kentronum-260qm--wbyd
16/03/2026,10/04/2026,Երևան,Կենտրոն,186190000,500000,130,0,1432230.0,https://www.senyak.am/komercion-taratsq-kentronum-130qm--wmmo
16/03/2026,12/04/2026,Երևան,Կենտրոն,65166500,175000,71,0,917838.0,https://www.senyak.am/komercion-taratsq-kentronum-71qm--wmm2
09/04/2026,,Երևան,Շենգավիթ,29045640,78000,61,0,476158.0,https://www.senyak.am/ofisayin-taratsq-hayreniqum-61qm--wuaa
10/04/2026,,Երևան,Կենտրոն,158261500,425000,121,0,1307946.0,https://www.senyak.am/ofisayin-taratsq-kentronum-121qm--wukk
10/04/2026,,Երևան,Կենտրոն,819236000,2200000,950,0,862353.0,https://www.senyak.am/ofisayin-taratsq-kentronum-950qm--wuks
11/04/2026,,Երևան,Աջափնյակ,7000000,18798,950,0,7368.0,https://www.senyak.am/norakaruyc-ofisayin-taratsq-silikyan-taxamasum-950qm--wute
17/03/2026,,Կոտայք,Աբովյան,18246620,49000,43,0,424340.0,https://www.senyak.am/arevtri-taratsq-abovyanum-43qm--wmp1
05/04/2026,,Երևան,Արաբկիր,100542600,270000,95,0,1058343.0,https://www.senyak.am/ofisayin-taratsq-arabkirum-95qm--wuzu
02/12/2024,13/04/2026,Երևան,Արաբկիր,42823700,115000,45,0,951637.0,https://myrealty.am/hy/komercion-taracq/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/160092
04/11/2025,19/04/2026,Երևան,Քանաքեռ Զեյթուն,147090100,395000,186,0,790806.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Sevak+St/Kanaqer-Zeytun/Yerevan/157346
24/01/2026,10/04/2026,Երևան,Կենտրոն,249494600,670000,140,0,1782104.0,https://myrealty.am/hy/komercion-taracq/Kajaznuni+St/Center/Yerevan/160161
06/04/2026,16/04/2026,Լոռի,Ստեփանավան,93095000,250000,300,0,310316.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Stepanavan/Stepanavan/Lori/160207
01/04/2026,20/04/2026,Երևան,Կենտրոն,65166500,175000,57,0,1143271.0,https://myrealty.am/hy/komercion-taracq/Moskovyan+St/Center/Yerevan/160101
24/12/2025,17/04/2026,Երևան,Կենտրոն,122885400,330000,39,0,3150907.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/158484
18/04/2026,22/04/2026,Երևան,Կենտրոն,707522000,1900000,257,0,2753003.0,https://myrealty.am/hy/komercion-taracq/Saryan+St/Center/Yerevan/160253
04/11/2025,19/04/2026,Երևան,Քանաքեռ Զեյթուն,48409400,130000,70,0,691562.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Sevak+St/Kanaqer-Zeytun/Yerevan/157320
10/04/2026,20/04/2026,Երևան,Կենտրոն,55857000,150000,68,0,821426.0,https://myrealty.am/hy/komercion-taracq/Saryan+St/Center/Yerevan/160193
01/04/2026,15/04/2026,Երևան,Կենտրոն,186190000,500000,150,0,1241266.0,https://myrealty.am/hy/komercion-taracq/Moskovyan+St/Center/Yerevan/160102
27/03/2026,16/04/2026,Երևան,Արաբկիր,68890300,185000,44,0,1565688.0,https://myrealty.am/hy/komercion-taracq/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/160089
04/11/2025,18/04/2026,Երևան,Նորք Մարաշ,465475000,1250000,900,0,517194.0,https://myrealty.am/hy/komercion-taracq/Norq+Ayginer+St/Nork-Marash/Yerevan/157542
18/10/2025,02/04/2026,Երևան,Մալաթիա Սեբաստիա,130333000,350000,66,0,1974742.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Hovnatan+St/Malatia-Sebastia/Yerevan/157403
22/12/2025,08/04/2026,Երևան,Կենտրոն,305351600,820000,266,0,1147938.0,https://myrealty.am/hy/komercion-taracq/Arshakunyats+Ave/Center/Yerevan/158542
05/03/2026,14/04/2026,Կոտայք,Ձորաղբյուր,5213320,14000,1450,0,3595.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/1+zangvac/Dzoraghbyur/Kotayk/159709
15/01/2025,09/03/2026,Երևան,Կենտրոն,558570000,1500000,300,0,1861900.0,https://myrealty.am/hy/komercion-taracq/Koryun+St/Center/Yerevan/154359
19/03/2026,01/04/2026,Երևան,Աջափնյակ,1526758000,4100000,1526,0,1000496.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/Bashinjaxyan+St/Ajapnyak/Yerevan/160011
15/11/2024,09/03/2026,Երևան,Կենտրոն,122885400,330000,43,0,2857800.0,https://myrealty.am/hy/komercion-taracq/Saryan+St/Center/Yerevan/153804
18/01/2024,27/06/2024,Երևան,Կենտրոն,633046000,1700000,380,0,1665910.0,https://myrealty.am/hy/komercion-taracq-norakaruycum/G.Lusavorich+St/Center/Yerevan/143777
16/02/2025,16/02/2025,Կոտայք,Գառնի,446856000,1200000,830,0,538380.0,https://myrealty.am/hy/komercion-taracq/Garni/Garni/Kotayk/154717
15/11/2025,22/04/2026,Երևան,Ավան,պայմանական,negotiable,2900,0,,https://myrealty.am/hy/komercion-taracq-norakaruycum/Paruyr+Sevak++dis.+17+street/Avan/Yerevan/157753
02/04/2026,02/04/2026,Երևան,Կենտրոն,1061283,2850,142,0,7473.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Antarayin%2C+L.Azgaldyan+street%2C/Center/Yerevan/160088
20/02/2026,14/04/2026,Երևան,Կենտրոն,4840940,13000,242,0,20003.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Tigran+Mets+Ave/Center/Yerevan/159751
15/02/2026,16/03/2026,Երևան,Կենտրոն,346313,929,53,0,6534.0,https://myrealty.am/hy/vardzov-komercion-taracq/Mashtots+Ave/Center/Yerevan/159420
25/05/2023,23/02/2026,Երևան,Կենտրոն,193638,520,33,0,5867.0,https://myrealty.am/hy/vardzov-komercion-taracq/Abovyan+St/Center/Yerevan/134690
22/11/2025,26/03/2026,Երևան,Կենտրոն,390999,1050,40,0,9774.0,https://myrealty.am/hy/vardzov-komercion-taracq/Amiryan+St/Center/Yerevan/158144
16/12/2023,23/02/2026,Երևան,Կենտրոն,4468560,12000,850,0,5257.0,https://myrealty.am/hy/vardzov-komercion-taracq/Kilikia+district/Center/Yerevan/143118
11/04/2023,20/12/2025,Երևան,Արաբկիր,588360,1579,250,0,2353.0,https://myrealty.am/hy/vardzov-komercion-taracq/Keri+St/Arabkir/Yerevan/132328
04/03/2026,08/04/2026,Երևան,Արաբկիր,670284,1800,72,0,9309.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Barbyus+St/Arabkir/Yerevan/159669
04/03/2026,03/04/2026,Երևան,Կենտրոն,1675710,4500,90,0,18619.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159671
14/04/2026,21/04/2026,Երևան,Կենտրոն,348175,934,65,0,5356.0,https://myrealty.am/hy/vardzov-komercion-taracq/Saryan+St/Center/Yerevan/160184
04/03/2026,06/04/2026,Երևան,Կենտրոն,260666,700,50,0,5213.0,https://myrealty.am/hy/vardzov-komercion-taracq/Aygestan+7+St/Center/Yerevan/159657
18/09/2025,06/04/2026,Երևան,Շենգավիթ,930950,2500,302,0,3082.0,https://myrealty.am/hy/vardzov-komercion-taracq/Arshakunyats+Ave/Shengavit/Yerevan/157927
26/02/2026,03/03/2026,Երևան,Արաբկիր,484094,1300,40,0,12102.0,https://myrealty.am/hy/vardzov-komercion-taracq/Gyulbenkyan+St/Arabkir/Yerevan/159570
13/01/2026,09/04/2026,Երևան,Աջափնյակ,446856,1200,100,0,4468.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Nazarbekyan+district/Ajapnyak/Yerevan/159064
05/07/2025,23/02/2026,Երևան,Քանաքեռ Զեյթուն,670284,1800,160,0,4189.0,https://myrealty.am/hy/vardzov-komercion-taracq/K.+Ulnetsi+St/Kanaqer-Zeytun/Yerevan/155892
16/06/2022,12/01/2026,Երևան,Կենտրոն,968188,2600,200,0,4840.0,https://myrealty.am/hy/vardzov-komercion-taracq/Teryan+St/Center/Yerevan/122615
04/03/2026,03/04/2026,Երևան,Կենտրոն,5585700,15000,300,0,18619.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159677
26/05/2023,23/02/2026,Երևան,Կենտրոն,4840940,13000,420,0,11526.0,https://myrealty.am/hy/vardzov-komercion-taracq/Sayat-Nova+Ave/Center/Yerevan/134816
26/07/2022,30/03/2026,Երևան,Կենտրոն,819236,2200,75,0,10923.0,https://myrealty.am/hy/vardzov-komercion-taracq/Vardanants+St/Center/Yerevan/159999
26/03/2024,16/03/2026,Երևան,Կենտրոն,1489520,4000,180,0,8275.0,https://myrealty.am/hy/vardzov-komercion-taracq/Tumanyan+St/Center/Yerevan/146956
21/10/2024,08/04/2026,Երևան,Կենտրոն,6702840,18000,520,0,12890.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Teryan+St/Center/Yerevan/158361
20/11/2025,08/04/2026,Երևան,Նորք Մարաշ,4468560,12000,700,0,6383.0,https://myrealty.am/hy/vardzov-komercion-taracq/Norq+Ayginer+St/Nork-Marash/Yerevan/158036
04/03/2026,03/04/2026,Երևան,Կենտրոն,10985210,29500,600,0,18308.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pushkin+St/Center/Yerevan/159673
20/11/2025,25/03/2026,Երևան,Կենտրոն,1117140,3000,60,0,18619.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Buzand+St/Center/Yerevan/157958
07/02/2026,07/02/2026,Երևան,Կենտրոն,372380,1000,96,0,3878.0,https://myrealty.am/hy/vardzov-komercion-taracq/Charents+St/Center/Yerevan/159343
