Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
2025-12-27,NA,Երևան,Մալաթիա Սեբաստիա,46900000,123929,70,0,670000,3,"=""6/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-leningradyanum--wfco
2025-12-12,2025-12-20,Երևան,Դավթաշեն,121100800,320000,150,0,807338,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--w8fg
2025-12-15,NA,Երևան,Կենտրոն,92717800,245000,80,0,1158972,3,"=""5/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w83g
2025-12-15,NA,Երևան,Քանաքեռ Զեյթուն,69254520,183000,85,0,814759,2,"=""3/13""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--w8uj
2025-12-22,NA,Երևան,Արաբկիր,56766000,150000,67,0,847253,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wf6b
2025-12-20,NA,Երևան,Արաբկիր,62442600,165000,81,0,770896,3,"=""2/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wf4i
2025-12-20,NA,Երևան,Մալաթիա Սեբաստիա,70011400,185000,105,0,666775,4,"=""2/18""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--w8tn
2025-12-19,2026-01-02,Երևան,Արաբկիր,34059600,90000,38,0,896305,1,"=""2/4""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-monumentum--w828
2025-12-24,NA,Երևան,Արաբկիր,43520600,115000,45,0,967124,1,"=""11/14""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--wf17
2025-12-29,NA,Երևան,Մալաթիա Սեբաստիա,45500000,120230,84,0,541666,3,"=""14/22""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wfj8
2025-12-15,NA,Երևան,Կենտրոն,37844000,100000,45,0,840977,1,"=""3/4""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-kentronum--w8uw
2025-12-19,2025-12-22,Երևան,Արաբկիր,81364600,215000,77,0,1056683,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w8nf
2025-12-12,2025-12-22,Երևան,Աջափնյակ,62064160,164000,78,0,795694,4,"=""3/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--w8y9
2025-12-16,NA,Երևան,Քանաքեռ Զեյթուն,105963200,280000,105,0,1009173,3,"=""9/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--w85k
2025-12-12,2025-12-16,Երևան,Արաբկիր,39736200,105000,50,0,794724,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8yv
2025-12-27,NA,Երևան,Նոր Նորք,42385280,112000,98,0,432502,4,"=""2/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-4-rd-masivum--wfh3
2025-12-27,NA,Երևան,Նոր Նորք,32735060,86500,54,0,606204,2,"=""3/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-2-rd-masivum--wfhz
2025-12-17,NA,Երևան,Քանաքեռ Զեյթուն,63956360,169000,94,0,680386,3,"=""7/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--w8p1
2025-12-17,NA,Երևան,Քանաքեռ Զեյթուն,63956360,169000,94,0,680386,3,"=""7/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--w8rs
2025-12-12,NA,Երևան,Նոր Նորք,45412800,120000,65,0,698658,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-2-rd-masivum--w8fm
2026-01-08,2026-01-12,Երևան,Կենտրոն,58658200,155000,42,0,1396623,2,"=""9/11""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wfnc
2025-12-22,NA,Երևան,Մալաթիա Սեբաստիա,60550400,160000,65,0,931544,3,"=""11/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-leningradyanum--wf6c
2025-12-19,NA,Երևան,Արաբկիր,41628400,110000,62,0,671425,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w82f
2025-12-19,NA,Երևան,Արաբկիր,46169680,122000,98,0,471119,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w82i
2025-12-19,NA,Երևան,Արաբկիր,81364600,215000,77,0,1056683,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w8nr
2025-12-23,NA,Երևան,Մալաթիա Սեբաստիա,60550400,160000,65,0,931544,3,"=""11/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-leningradyanum--wf9a
2025-12-20,NA,Երևան,Մալաթիա Սեբաստիա,52981600,140000,57,0,929501,2,"=""6/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--w8t7
2025-12-20,NA,Երևան,Կենտրոն,52981600,140000,75,0,706421,3,"=""4/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w8t8
2025-12-15,2025-12-20,Երևան,Կենտրոն,87041200,230000,104,0,836934,3,"=""10/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w83c
2025-12-15,2025-12-22,Երևան,Կենտրոն,94610000,250000,65,0,1455538,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w8uf
2025-12-15,2025-12-19,Երևան,Կենտրոն,79472400,210000,93,0,854541,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w831
2025-12-23,NA,Երևան,Մալաթիա Սեբաստիա,18922000,50000,36,0,525611,1,"=""3/13""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wfd3
2025-12-10,NA,Երևան,Նոր Նորք,28950660,76500,50,0,579013,1,"=""10/12""",Բնակարան,https://www.senyak.am/1-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--w816
2025-12-23,NA,Երևան,Դավթաշեն,34438040,91000,42,0,819953,2,"=""12/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wf95
2025-12-17,NA,Երևան,Արաբկիր,33681160,89000,46,0,732199,2,"=""6/7""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-raykomum--w8pd
2025-12-23,NA,Երևան,Դավթաշեն,34438040,91000,42,0,819953,2,"=""12/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wf96
2025-12-20,NA,Երևան,Արաբկիր,47305000,125000,75,0,630733,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8tx
2025-12-12,NA,Երևան,Նոր Նորք,45412800,120000,65,0,698658,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-2-rd-masivum--w8f8
2025-12-12,NA,Երևան,Մալաթիա Սեբաստիա,71146720,188000,109,0,652722,3,"=""5/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--w88v
2026-01-17,2026-01-21,Երևան,Արաբկիր,44277480,117000,67,0,660857,2,"=""3/8""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wybi
2026-01-17,2026-01-21,Երևան,Արաբկիր,33681160,89000,58,0,580709,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wy3i
2026-01-17,2026-01-21,Երևան,Արաբկիր,43520600,115000,65,0,669547,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wybf
2025-12-12,2025-12-16,Երևան,Էրեբունի,30653640,81000,55,0,557338,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-erebunium--w8yc
2025-12-19,NA,Երևան,Արաբկիր,162729200,430000,170,0,957230,3,"=""14/22""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w877
2025-12-19,NA,Երևան,Արաբկիր,87041200,230000,88,0,989104,3,"=""11/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w8nh
2025-12-17,NA,Երևան,Դավթաշեն,46548120,123000,73,0,637645,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w8px
2025-12-23,NA,Երևան,Արաբկիր,162729200,430000,170,0,957230,3,"=""14/22""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wf9k
2025-12-17,NA,Երևան,Դավթաշեն,48061880,127000,73,0,658381,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w8r5
2025-12-12,NA,Երևան,Դավթաշեն,121100800,320000,150,0,807338,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-davtashenum--w8fu
2025-11-24,2025-12-10,Երևան,Աջափնյակ,37087120,98000,65,0,570571,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--wxbx
2025-12-15,NA,Երևան,Աջափնյակ,47305000,125000,86,0,550058,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--w8jt
2025-12-13,NA,Երևան,Դավթաշեն,94610000,250000,152,0,622434,5,"=""2/12""",Բնակարան,https://www.senyak.am/5-senyakanoc-bnakarani-vacharq-davtashenum--w8od
2025-12-11,NA,Երևան,Նոր Նորք,28761440,76000,50,0,575228,2,"=""10/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--w8iq
2025-12-19,NA,Երևան,Արաբկիր,45412800,120000,90,0,504586,3,"=""2/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w82d
2025-12-19,NA,Երևան,Արաբկիր,87041200,230000,88,0,989104,3,"=""11/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w8n0
2025-12-17,NA,Երևան,Արաբկիր,51089400,135000,62,0,824022,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8am
2025-12-12,2025-12-17,Երևան,Արաբկիր,67362320,178000,60,0,1122705,2,"=""3/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w8yn
2025-12-12,NA,Երևան,Արաբկիր,102178800,270000,82,0,1246082,2,"=""9/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w88l
2025-12-15,NA,Երևան,Կենտրոն,79472400,210000,93,0,854541,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w8bl
2025-12-15,NA,Երևան,Արաբկիր,63199480,167000,76,0,831572,3,"=""5/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-raykomum--w8u0
2025-12-15,NA,Երևան,Արաբկիր,63199480,167000,76,0,831572,3,"=""5/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-raykomum--w8uu
2025-12-15,NA,Երևան,Կենտրոն,181651200,480000,93,0,1953238,3,"=""3/6""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w8uz
2025-12-15,NA,Երևան,Աջափնյակ,47305000,125000,86,0,550058,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--w8uo
2025-12-11,NA,Երևան,Արաբկիր,61685720,163000,85,0,725714,4,"=""4/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--w8i9
2025-12-11,NA,Երևան,Արաբկիր,61685720,163000,85,0,725714,4,"=""4/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--w8i6
2025-12-16,NA,Երևան,Կենտրոն,98394400,260000,78,0,1261466,3,"=""12/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--w80i
2026-01-14,NA,Երևան,Կենտրոն,67740760,179000,68,0,996187,2,"=""3/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wyx4
2025-12-17,NA,Երևան,Աջափնյակ,32924280,87000,88,0,374139,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--w8pn
2025-12-12,2026-01-15,Երևան,Արաբկիր,51846280,137000,60,0,864104,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--w8y3
2026-01-15,NA,Երևան,Կենտրոն,67740760,179000,68,0,996187,2,"=""3/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wyfb
2025-12-12,NA,Երևան,Աջափնյակ,46926560,124000,86,0,545657,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-15-kvartalum--w8yf
2025-12-23,NA,Երևան,Մալաթիա Սեբաստիա,29896760,79000,58,0,515461,2,"=""2/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wfdr
2025-12-17,NA,Երևան,Կենտրոն,98394400,260000,78,0,1261466,3,"=""12/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--w8pi
2025-12-15,NA,Երևան,Արաբկիր,45412800,120000,87,0,521986,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8b8
2025-12-15,NA,Երևան,Արաբկիր,45412800,120000,87,0,521986,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8u2
2025-12-15,NA,Երևան,Արաբկիր,51089400,135000,72,0,709575,2,"=""6/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8up
2025-12-11,NA,Երևան,Արաբկիր,35951800,95000,42,0,855995,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--w8ig
2025-12-12,NA,Երևան,Արաբկիր,39736200,105000,50,0,794724,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8yi
2025-12-12,NA,Երևան,Աջափնյակ,62064160,164000,78,0,795694,4,"=""3/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--w8yd
2025-12-23,NA,Երևան,Մալաթիա Սեբաստիա,20814200,55000,38,0,547742,1,"=""7/10""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wfdu
2025-12-15,NA,Երևան,Արաբկիր,39736200,105000,56,0,709575,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8bc
2025-12-15,NA,Երևան,Արաբկիր,39736200,105000,56,0,709575,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8by
2025-12-23,NA,Երևան,Դավթաշեն,30275200,80000,60,0,504586,2,"=""11/17""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--wfdf
2025-12-15,NA,Երևան,Արաբկիր,38600880,102000,55,0,701834,2,"=""9/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w8um
2025-12-15,NA,Երևան,Կենտրոն,94610000,250000,65,0,1455538,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w8uh
2025-12-12,2025-12-16,Երևան,Քանաքեռ Զեյթուն,43520600,115000,75,0,580274,4,"=""9/13""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--w8fv
2026-01-21,NA,Երևան,Դավթաշեն,49197200,130000,75,0,655962,2,"=""8/11""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wy28
2025-12-12,NA,Երևան,Արաբկիր,67362320,178000,60,0,1122705,2,"=""3/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w8cg
2025-12-12,NA,Երևան,Արաբկիր,52224720,138000,60,0,870412,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8fk
2025-12-12,NA,Երևան,Քանաքեռ Զեյթուն,51089400,135000,100,0,510894,3,"=""9/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--w88k
2025-12-23,NA,Երևան,Մալաթիա Սեբաստիա,29896760,79000,58,0,515461,2,"=""2/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--wfdx
2025-12-11,NA,Երևան,Քանաքեռ Զեյթուն,51089400,135000,100,0,510894,3,"=""9/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--w8i0
2025-12-11,NA,Երևան,Արաբկիր,102178800,270000,82,0,1246082,2,"=""9/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w8io
2026-01-17,2026-01-21,Երևան,Արաբկիր,48061880,127000,76,0,632393,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wybm
2025-12-17,NA,Երևան,Արաբկիր,41628400,110000,46,0,904965,2,"=""5/7""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-raykomum--w8pc
2025-12-23,NA,Երևան,Աջափնյակ,54873800,145000,108,0,508090,3,"=""9/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-silikyan-taxamasum--wf9s
2025-12-11,NA,Երևան,Կենտրոն,79472400,210000,95,0,836551,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w8xa
2025-12-15,NA,Երևան,Դավթաշեն,39736200,105000,86,0,462048,3,"=""11/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--w8u9
2025-12-11,NA,Երևան,Դավթաշեն,29896760,79000,36,0,830465,2,"=""6/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--w8iz
2025-12-13,NA,Երևան,Արաբկիր,49197200,130000,86,0,572060,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8oq
2025-12-12,NA,Երևան,Արաբկիր,49197200,130000,86,0,572060,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8co
2025-12-12,NA,Երևան,Արաբկիր,75688000,200000,97,0,780288,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8fp
2025-12-12,NA,Երևան,Արաբկիր,75688000,200000,97,0,780288,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8fj
2025-12-22,NA,Երևան,Աջափնյակ,49197200,130000,160,0,307482,4,"=""2/3""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-ajapnyakum--wfgv
2025-12-13,NA,Երևան,Արաբկիր,39357760,104000,82,0,479972,3,"=""1/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8o3
2025-12-18,2026-01-14,Երևան,Արաբկիր,51089400,135000,62,0,824022,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--w8kg
2025-12-18,2025-12-21,Երևան,Ավան,34816480,92000,90,0,386849,3,"=""13/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--w8vh
2025-12-17,NA,Երևան,Նոր Նորք,31032080,82000,60,0,517201,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-nor-norqum--w8ay
2025-12-17,NA,Երևան,Նոր Նորք,32167400,85000,67,0,480110,3,"=""3/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-1-in-masivum--w8af
2025-12-17,2025-12-20,Երևան,Քանաքեռ Զեյթուն,28383000,75000,54,0,525611,2,"=""3/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--w8rk
2026-01-12,2026-01-16,Երևան,Դավթաշեն,75688000,200000,110,0,688072,3,"=""10/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wywl
2026-01-12,2026-01-16,Երևան,Դավթաշեն,71903600,190000,90,0,798928,4,"=""4/13""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-davtashenum--wyw2
2025-12-12,NA,Երևան,Աջափնյակ,27247680,72000,32,0,851490,2,"=""2/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-silikyan-taxamasum--w8cm
2025-12-12,NA,Երևան,Շենգավիթ,29139880,77000,41,0,710728,1,"=""3/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-3-rd-masum--w8ce
2025-12-17,NA,Երևան,Դավթաշեն,43520600,115000,100,0,435206,3,"=""7/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w8sw
2025-12-11,NA,Երևան,Դավթաշեն,43520600,115000,78,0,557956,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w8ih
2025-12-12,NA,Երևան,Արաբկիր,52224720,138000,60,0,870412,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w8f2
2026-01-12,2026-01-16,Երևան,Շենգավիթ,54116920,143000,92,0,588227,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masum--wyg1
2025-12-18,2026-01-14,Երևան,Ավան,28950660,76500,52,0,556743,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--w8k6
2026-01-16,NA,Երևան,Արաբկիր,34059600,90000,37,0,920529,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--wymf
2025-12-27,2026-01-11,Երևան,Աջափնյակ,37087120,98000,58,0,639433,2,"=""3/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-halabyanum--wfhr
2025-12-29,2026-01-14,Երևան,Նոր Նորք,34059600,90000,62,0,549348,2,"=""12/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-1-in-masivum--wfm2
2025-12-13,2026-01-09,Երևան,Կենտրոն,62442600,165000,73,0,855378,2,"=""9/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w8hu
2024-12-06,2025-07-21,Երևան,Կենտրոն,85149000,225000,55,0,1548163,2,"=""12/17""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Khanjyan+St/Center/Yerevan/153949
2024-11-03,2026-02-03,Երևան,Կենտրոն,66227000,175000,53,0,1249566,2,"=""2/5""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/G.Lusavorich+St/Center/Yerevan/158966
2025-03-25,2026-02-03,Երևան,Նոր Նորք,37844000,100000,67,0,564835,3,"=""1/4""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Bagrevand+district/Nor-Nork/Yerevan/159285
2026-01-23,2026-02-03,Երևան,Կենտրոն,45034360,119000,39,0,1154727,2,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/D.+Demirchyan+St/Center/Yerevan/159289
2025-09-04,2025-09-07,Երևան,Նորք Մարաշ,105963200,280000,138,0,767849,4,"=""4/5""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/4-senyakanoc/G.+Hovsepyan+St/Nork-Marash/Yerevan/156580
2025-08-12,2026-02-03,Երևան,Մալաթիա Սեբաստիա,45412800,120000,57,0,796715,2,"=""7/14""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Sebastia+str/Malatia-Sebastia/Yerevan/158963
2026-02-01,2026-02-03,Երևան,Աջափնյակ,85149000,225000,110,0,774081,3,"=""12/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Halabyan+St/Ajapnyak/Yerevan/159293
2025-10-22,2026-02-03,Երևան,Արաբկիր,105963200,280000,96,0,1103783,4,"=""13/13""",Բնակարան,https://myrealty.am/hy/bnakaran/4-senyakanoc/Hambardzumyan+St/Arabkir/Yerevan/159278
2025-08-08,2026-02-03,Երևան,Արաբկիր,60550400,160000,79,0,766460,3,"=""4/5""",Բնակարան,https://myrealty.am/hy/bnakaran/3-senyakanoc/Kievyan+St/Arabkir/Yerevan/157467
2026-02-03,2026-02-03,Երևան,Նոր Նորք,29139880,77000,38,0,766838,2,"=""1/4""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Bagrevand+district/Nor-Nork/Yerevan/159280
2025-12-17,2025-12-17,Երևան,Արաբկիր,43520600,115000,44,0,989104,2,"=""3/5""",Բնակարան,https://myrealty.am/hy/bnakaran/2-senyakanoc/Komitas+Ave/Arabkir/Yerevan/158331
2025-10-16,2026-02-03,Երևան,Դավթաշեն,52224720,138000,69,0,756880,3,"=""11/14""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/3-senyakanoc/Davtashen+2+district/Davtashen/Yerevan/157297
2025-10-18,2026-02-03,Երևան,Արաբկիր,58658200,155000,58,0,1011348,2,"=""6/9""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Baghramyan+3+alley/Arabkir/Yerevan/158171
2025-12-22,2026-02-03,Երևան,Կենտրոն,90825600,240000,69,0,1316313,2,"=""16/18""",Բնակարան,https://myrealty.am/hy/norakaruyc-bnakaran/2-senyakanoc/Arshakunyats+Ave/Center/Yerevan/158473
